term,sessionPeriod,sessionTimes,meetingTimes,agendaNo,billName,docUrl,selectTerm,
09,03,06,,11,本院委員江啟臣等19人臨時提案，有鑑於去年冬季至今氣候異常，連續幾波高、低溫讓三月正值開花結果的新社桃花該開未開，著果率不到3成，由於行政院農委會認定此為暖冬所害，非天然災害救助辦法規定天然災害類型，故無法列為天然災害救助項目，使農民血本無歸。全球暖化現象持續惡化，氣候異常頻仍，暖冬近年已成為農作物生長障礙之主因，有將之列為天然災害類型之必要。爰此，要求行政院儘速修正天然災害救助辦法，將暖冬列為天然災害，使農民若因此而受災，得依法申請現金救助，儘速恢復生產，以達農業發展條例立法之本意，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/06-1060328/0903061060328_011.pdf,0903,
09,03,06,,12,本院委員林德福等20人臨時提案，有鑑於「緊急醫療救護法」規定，政府應公告須設置自動體外心臟電擊去顫器（AED）之公共場所。目前，僅高中以上學校必須設置AED。日前有一國小學童上體育課跑步後，突感身體不適昏倒，救護人員趕到現場發現男童心跳停止，緊急施以CPR經搶救後無效，令人遺憾。本席建請行政院應將國小、國中納入應置有自動體外心臟電擊去顫器（AED）之公共場所，以把握患者突然心跳停止的黃金救援時間，立即給予AED電擊搭配施作CPR，增加搶救生命的機會，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/10-1060425/0903101060425_017.pdf,0903,
09,03,06,,13,本院委員李麗芬等15人臨時提案，為保障兒少權益，對我國境內出生之非本國籍兒少，卻未能取得國籍、戶籍或居留許可者，行政院應針對下列各類狀況建立適當之程序使其權益可獲保障。一、非本國籍兒少，生父母身分不明、行方不明者。為確保兒少權益，應建立機制，儘速由戶政主管機關、移民主管機關與勞工主管機關共同調查。未能尋獲生父母者，即應視為無依兒童，專案核予外僑居留證。二、非本國籍兒少，為非婚生子女且生母身分不明、行方不明者，應儘速進行調查。經調查未能尋獲生母者，若生父為本國籍並經確證為親子關係，得由生父認領。三、非本國籍兒少，為非婚生子女，且生父為本國人者。因未能確認生母婚姻狀況而無法由生父認領者，應由我國外交機關協助確認生母婚姻狀況。四、非本國籍兒少於戶籍登記完成前後或取得居留、定居許可前後，其社會福利服務、醫療照顧、就學權益等事項，均應依兒童及少年福利與權益保障法予以保障，請公決案。,http://misq.ly.gov.tw/MISQ/docu/201703/1060328089900800_032818281.doc,0903,
09,03,06,,14,本院委員周春米等12人臨時提案，鑑於自來水是最重要的民生基礎建設，因此行政院所擬定的「前瞻基礎建設─水環境建設」，特別納入「加強無自來水地區供水改善計畫」。然，據統計，截至105年底，屏東縣全縣供水普及率竟不到五成，縣內供水普及率在三成以下者就占了33個鄉鎮市的三分之一，甚至有無自來水使用之鄉鎮，屏東縣必須加速自來水供水建設之需求，可見一斑。爰要求行政院「加強無自來水地區供水改善計畫」應主動將屏東縣納入優先辦理地區，對於屏東縣所提計畫應優先審核，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/06-1060328/0903061060328_014.pdf,0903,
09,03,06,,15,本院委員廖國棟等11人臨時提案，鑒於農業缺工嚴重，中央政府補助地方政府成立「農事服務團」應急，但對聘用「農務人員」的設限須為失業者，實際運作結果，對改善缺工效果有限。爰此，要求行政院應召開跨部會溝通，研議農務人員應召募在地或鄰近鄉鎮的新農村勞動力，包括婦女、新住民、原住民等，只要有意願投入農業，接受基礎的農事技能訓練後，即可上工，除提供當地居民工作機會外，也才能紓解農村缺工的情形，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_001.pdf,0903,
09,03,07,,1,本院委員林德福等20人臨時提案，有鑑於「緊急醫療救護法」規定，政府應公告須設置自動體外心臟電擊去顫器（AED）之公共場所。目前，僅高中以上學校必須設置AED。日前有一國小學童上體育課跑步後，突感身體不適昏倒，救護人員趕到現場發現男童心跳停止，緊急施以CPR經搶救後無效，令人遺憾。本席建請行政院應將國小、國中納入應置有自動體外心臟電擊去顫器（AED）之公共場所，以把握患者突然心跳停止的黃金救援時間，立即給予AED電擊搭配施作CPR，增加搶救生命的機會，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/10-1060425/0903101060425_017.pdf,0903,
09,03,07,,2,本院委員張麗善等18人臨時提案，有鑑於蔡政府上台之後環保署推出新的空氣品質指標AQI，放寬紫色等級的PM2.5濃度標準，將紫色等級之認定標準從大於70微克/立方公尺提高到大於150微克/立方公尺，等於是將空汙指標上修，濃度大於150微克/立方公尺才算「非常不良」的紫色等級，惟日本和英國的PM2.5指標，其空污濃度超過70微克/立方公尺就是最糟糕的等級，台灣民眾也對空污達「紫爆」等級就必須減少出門或穿戴防護措施有所認知與警覺性，如今指標上修卻疏於宣導空污若達橘警，敏感族群就應避免外出；若達紅害，敏感族群應限制在戶內，一般民眾減少外出。爰要求行政院應責成相關單位全力宣導，避免民眾及幼童囿於過去認知身陷空污危害卻不自知，並研擬AQI指標若達紅害標準，相關火力發電電廠之降載措施，並於今年夏天啟用，以維空氣品質暨民眾健康，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/10-1060425/0903101060425_007.pdf,0903,
09,03,07,,3,本院委員吳志揚、徐榛蔚、黃昭順、蔣萬安等11人臨時提案，有鑑於特殊教育法第18條已明定特殊教育與相關服務措施提供與設施設置，以確保身心障礙者受教之權利。惟國內高級中等學校中仍有部分並未依法設立適當之無障礙設施，據統計截至105年8月底，171所國立高級中等學校中應設置無障礙設施而未設置者尚有105所，所需設置無障礙設施計有1939項，明顯未顧及身障者之受教權，亟需進行督導並要求改善，故此建請政府相關單位，針對公私立高級中等學校進行校園無障礙設施總體檢，並限期提出改善方案，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/04-1061017/0904041061017_003.pdf,0903,
09,03,07,,4,本院委員蔣乃辛等20人臨時提案，有鑑於健保署信義第二門診中心在台北市設立數十年，每年診治眾多台北市市民，早已成為地區醫療守護者，但因「健保局」改制為行政機關「健保署」後，面臨存廢的問題，但地方民意強烈要求保留信義門診中心。同時監察院去年底糾正健保署，批評其敷衍應對行政院98.11.10院授研綜09822615137函中所示：「儘速研商臺北聯合門診中心委由相關醫院承接」之意旨，且絲毫未見該署有積極作為，後又以醫院總額利益分配為考量，仍對行政院指示恝置不理，逕採結束營運方式辦理，有嚴重疏失在案。而該門診中心成立多年，北市年長民眾均就近在該門診中心就診與復健，一旦裁撤，這些體弱與行動不便的長者必須到更遠且品質不穩的醫院、診所就醫，勢必影響數萬民眾的就醫權益。今臺灣邁向超高齡化社會，政府應優先保障長者與身障者之復健與就醫權益，本席等強烈要求行政院務必要保留臺北信義門診中心，並依行政院98.11.10院授研綜09822615137函示意旨：「儘速研商臺北聯合門診中心委由相關醫院承接」辦理，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/08-1060411/0903081060411_012.pdf,0903,
09,03,07,,5,本院委員盧秀燕等11人臨時提案，有鑑於塑膠軟質桌墊為學童與辦公室常用之事務文具用品，然依經濟部標檢局隨機檢測20件塑膠軟質桌墊，其中4件塑化劑含量不符標準，含量為16.4%至23.5%之間，超過國家標準0.1%限量值要求。磷苯二甲酸酯類塑化劑長期將干擾正常內分泌系統的平衡及功能；爰此，本席建請行政院儘速改善塑膠軟質桌墊之品質安全性，避免影響民眾的身體健康，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/02-1061003/0904021061003_008.pdf,0903,
09,03,07,,6,本院委員賴士葆等17人臨時提案，分析近年金融業、公部門不斷發生駭客攻擊事件，如年初14家券商遭零星DDOS手法攻擊、外交部領務局的1.5萬筆個資遭竊等。而未來金融科技崛起，語音控制、指紋辨識，行動裝置很方便就能進行金融轉帳交易，但一旦遭到資料竊取，後果不堪設想。實際上金融業最在乎作業暨財務風險，無論是既有流程的效率化或是商業模式創新，都應該考量既有控管是否可以有效降低作業與財務或者是信用等風險。根據資安公司賽門鐵克報告指出，台灣是最常被列為攻擊目標的國家之一，顯示台灣資訊安全的整體風險偏高。且有鑑於金管會附屬之銀行、證券、保險等業務所處理資料多涉及民眾個人隱私資料，需優先於各部會有更高層級的資安防護。故為保障民眾個資安全，強化政府機關資安管理能力，爰提案要求金管會附屬機關銀行局、證券期貨局、保險局應於六個月內，全機關通過ISO27001或同等級之資安認證，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/09-1060418/0903091060418_006.pdf,0903,
09,03,07,,7,本院委員黃偉哲等15人臨時提案，鑑於近年偽藥事件時有所聞，而偽藥對用藥民眾生命安全危害甚大，經查目前國內並無要求藥廠藥商包裝藥物時應有防偽標籤之規定，不利民眾或藥局辨識藥物真偽，爰建請衛生福利部研擬輔導國內藥廠藥商設計各自的防偽標籤，方便民眾或藥局購買藥物時辨識真偽，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/10-1060425/0903101060425_011.pdf,0903,
09,03,07,,8,本院委員莊瑞雄等11人臨時提案，有鑑於我國正邁向非核家園，現今各核電廠均在計畫退役。為保障我國國土環境安全，退役計畫中均有將核電廠附近環境土壤、氣象、噪音等等自然物質做一測量監測，但在計測計畫中卻獨漏檢測附近居民之輻射量。根據衛生福利部公告之蘭嶼鄉相關的衛生統計資料，如死因統計、癌症登記統計等資訊；初步完成蘭嶼人口學結構以及白血病、甲狀腺癌等四個與輻射高度相關的癌症發生率，均明顯高於其他縣市。衛福部報告中並指出，核廢料所產生放射性物質時，其釋放的方式以及排出的方式，會直接影響到環境，然後在環境不斷的循環中間接傷害到人體，造成人體在健康方面出現一些特有的疾病或是死亡。因此應成立專案計畫，深入觀察放射性物質是否洩漏在蘭嶼附近之任何區域內，使得當地居民間接攝取到這些物質後，於自身累積過量的劑量值，而導致的一些病變或死亡。且由於輻射對健康的影響可能具有遺傳效應，加上輻射的遺傳效應僅發生於具有生育能力的生物或其後代，有鑑於維護我國國民健康及我國生育力，故要求行政院、經濟部應責同相關部會，提出核電廠附近居民長期健康與安全評估及健康流行病學之檢測，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/10-1060425/0903101060425_016.pdf,0903,
09,03,07,,9,本院委員羅明才等11人臨時提案，鑒於蘇迪勒強颱自2015年8月重創新北市新店區、烏來區等地，其災害造成嚴重的人員傷亡與財產損失。然而，一年半過去了，新店區碧潭攔水壩至今尚未修復完成，如今梅雨季與颱風季節又即將到來。爰此，本席建請行政院盡速補助相關的重建經費，以期在汛期前完成修復，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/09-1061121/0904091061121_010.pdf,0903,
09,03,08,,1,本院委員曾銘宗等12人臨時提案，鑒於替代役實施以來，近年核配員額範圍一再擴增，已不符合實施條例第三條規定之範圍及政策目的，爰建請內政部於三個月確實檢討，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/08-1060411/0903081060411_001.pdf,0903,
09,03,08,,2,本院委員李彥秀等14人臨時提案，鑒於目前內科、外科、婦產科、兒科、急診科等人力多有短缺，致醫療服務成本有所提高；另就藥物而言，近年因實施藥品優良運銷規範及電子追蹤與溯源通報系統，亦已提高藥物給付服務之品質，是揆諸全民健康保險法第41條及第42條之意旨，保險給付自應契合服務成本與給付品質方為適法。爰建請行政院儘速研修醫療服務給付與藥物給付等之支付標準，俾符相應提升之醫療品質，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/08-1060411/0903081060411_002.pdf,0903,
09,03,08,,3,本院委員黃偉哲等15人臨時提案，鑑於近年偽藥事件時有所聞，而偽藥對用藥民眾生命安全危害甚大，經查目前國內並無要求藥廠藥商包裝藥物時應有防偽標籤之規定，不利民眾或藥局辨識藥物真偽，爰建請衛生福利部研擬輔導國內藥廠藥商設計各自的防偽標籤，方便民眾或藥局購買藥物時辨識真偽，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/10-1060425/0903101060425_011.pdf,0903,
09,03,08,,4,本院委員李昆澤等14人臨時提案，鑑於少子化時代來臨，政府應營造更友善的育兒環境，惟目前幼兒園多以私立為主，對家長而言經濟負擔沈重，且不利於經濟弱勢的幼兒入學。觀諸歐美先進國家多以公立或非營利幼兒園為主，提供平價且優質的教保服務。臺灣目前有許多閒置的公共設置及校舍空間，應優先規劃為公立及非營利幼兒園，政府也應投入更多資源在幼兒教育公共化上面，以提升整體幼兒教育的素質，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/01-1060926/0904011060926_003.pdf,0903,
09,03,08,,5,本院委員簡東明等14人臨時提案，鑑於國道五號日前發生蝶戀花遊覽大客車翻覆，造成33人死亡悲劇，但勞動部、交通部兩單位卻對於「勞基法」、「汽車運輸管理規則」規定之「工時」定義「不同調」，造成業者自行將「手握方向盤10小時」解釋為工時，變相「使大客車駕駛延長工時合法化」，未把車輛清潔、檢查等備勤列入工時。但因「勞基法」法律位階高於行政規則「汽車運輸管理規則」因此，本席爰提案要求政府應優先落實勞基法規定，避免再度產生「血汗駕駛」問題，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/08-1060411/0903081060411_005.pdf,0903,
09,03,08,,6,本院委員王育敏等13人臨時提案，鑑於早產兒為國內新生兒第一大死因，占新生兒死亡率八成，且從其出生後的評估追蹤發現，仍有三成的極低體重的孩子需要轉介接受早期療育，目前國健署雖已有提供7歲以下兒童預防保健服務，惟未能涵蓋早產兒所需要之特殊檢查項目。再者，兒童預防保健不具強制性，一旦家長輕忽，易使這些極低體重早產兒錯失治療黃金期。爰建請衛生福利部，建立早產兒之國家型追蹤檢查計畫，採取「主動追蹤、主動通知」，以助其獲得及時且足夠的醫療資源，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/08-1060411/0903081060411_006.pdf,0903,
09,03,08,,7,本院委員廖國棟等11人臨時提案，鑒於農業缺工嚴重，中央政府補助地方政府成立「農事服務團」應急，但對聘用「農務人員」的設限須為失業者，實際運作結果，對改善缺工效果有限。爰此，要求行政院應召開跨部會溝通，研議農務人員應召募在地或鄰近鄉鎮的新農村勞動力，包括婦女、新住民、原住民等，只要有意願投入農業，接受基礎的農事技能訓練後，即可上工，除提供當地居民工作機會外，也才能紓解農村缺工的情形，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_001.pdf,0903,
09,03,08,,8,本院委員賴士葆等17人臨時提案，分析近年金融業、公部門不斷發生駭客攻擊事件，如年初14家券商遭零星DDOS手法攻擊、外交部領務局的1.5萬筆個資遭竊等。而未來金融科技崛起，語音控制、指紋辨識，行動裝置很方便就能進行金融轉帳交易，但一旦遭到資料竊取，後果不堪設想。實際上金融業最在乎作業暨財務風險，無論是既有流程的效率化或是商業模式創新，都應該考量既有控管是否可以有效降低作業與財務或者是信用等風險。根據資安公司賽門鐵克報告指出，台灣是最常被列為攻擊目標的國家之一，顯示台灣資訊安全的整體風險偏高。且有鑑於金管會附屬之銀行、證券、保險等業務所處理資料多涉及民眾個人隱私資料，需優先於各部會有更高層級的資安防護。故為保障民眾個資安全，強化政府機關資安管理能力，爰提案要求金管會附屬機關銀行局、證券期貨局、保險局應於六個月內，全機關通過ISO27001或同等級之資安認證，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/09-1060418/0903091060418_006.pdf,0903,
09,03,08,,9,本院委員張麗善等18人臨時提案，有鑑於蔡政府上台之後環保署推出新的空氣品質指標AQI，放寬紫色等級的PM2.5濃度標準，將紫色等級之認定標準從大於70微克/立方公尺提高到大於150微克/立方公尺，等於是將空汙指標上修，濃度大於150微克/立方公尺才算「非常不良」的紫色等級，惟日本和英國的PM2.5指標，其空污濃度超過70微克/立方公尺就是最糟糕的等級，台灣民眾也對空污達「紫爆」等級就必須減少出門或穿戴防護措施有所認知與警覺性，如今指標上修卻疏於宣導空污若達橘警，敏感族群就應避免外出；若達紅害，敏感族群應限制在戶內，一般民眾減少外出。爰要求行政院應責成相關單位全力宣導，避免民眾及幼童囿於過去認知身陷空污危害卻不自知，並研擬AQI指標若達紅害標準，相關火力發電電廠之降載措施，並於今年夏天啟用，以維空氣品質暨民眾健康，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/10-1060425/0903101060425_007.pdf,0903,
09,03,08,,10,本院委員羅明才等11人臨時提案，鑒於蘇迪勒強颱自2015年8月重創新北市新店區、烏來區等地，其災害造成嚴重的人員傷亡與財產損失。然而，一年半過去了，新店區碧潭攔水壩至今尚未修復完成，如今梅雨季與颱風季節又即將到來。爰此，本席建請行政院盡速補助相關的重建經費，以期在汛期前完成修復，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/09-1061121/0904091061121_010.pdf,0903,
09,03,08,,11,本院委員吳志揚、徐榛蔚、黃昭順、蔣萬安等11人臨時提案，有鑑於特殊教育法第18條已明定特殊教育與相關服務措施提供與設施設置，以確保身心障礙者受教之權利。惟國內高級中等學校中仍有部分並未依法設立適當之無障礙設施，據統計截至105年8月底，171所國立高級中等學校中應設置無障礙設施而未設置者尚有105所，所需設置無障礙設施計有1939項，明顯未顧及身障者之受教權，亟需進行督導並要求改善，故此建請政府相關單位，針對公私立高級中等學校進行校園無障礙設施總體檢，並限期提出改善方案，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/04-1061017/0904041061017_003.pdf,0903,
09,03,08,,12,本院委員蔣乃辛等20人臨時提案，有鑑於健保署信義第二門診中心在台北市設立數十年，每年診治眾多台北市市民，早已成為地區醫療守護者，但因「健保局」改制為行政機關「健保署」後，面臨存廢的問題，但地方民意強烈要求保留信義門診中心。同時監察院去年底糾正健保署，批評其敷衍應對行政院98.11.10院授研綜09822615137函中所示：「儘速研商臺北聯合門診中心委由相關醫院承接」之意旨，且絲毫未見該署有積極作為，後又以醫院總額利益分配為考量，仍對行政院指示恝置不理，逕採結束營運方式辦理，有嚴重疏失在案。而該門診中心成立多年，北市年長民眾均就近在該門診中心就診與復健，一旦裁撤，這些體弱與行動不便的長者必須到更遠且品質不穩的醫院、診所就醫，勢必影響數萬民眾的就醫權益。今臺灣邁向超高齡化社會，政府應優先保障長者與身障者之復健與就醫權益，本席等強烈要求行政院務必要保留臺北信義門診中心，並依行政院98.11.10院授研綜09822615137函示意旨：「儘速研商臺北聯合門診中心委由相關醫院承接」辦理，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/08-1060411/0903081060411_012.pdf,0903,
09,03,08,,13,本院委員顏寬恒等17人臨時提案，有鑑於主管機關金融監督管理委員會，雖於民國103年5月1日修正「住院醫療費用保險單示範條款」中之「住院」規定，由保險公司自行決定是否將「日間住院」列為除外不保事項，以解決日間住/留院爭議。但對於舊式醫療險保戶言，爭議卻仍然存在，衍生諸多爭訟事件，引發民怨。爰建請金管會就理賠案件中，最容易發生爭議的「住院定義」與「住院必要性」，依最高法院105年度台上字第273號判決見解，明確定義「住院」，並且清查市面保單條款中的「住院」名詞定義，以免新舊保單定義混淆不清，造成實務認定困難，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/14-1061226/0904141061226_011.pdf,0903,
09,03,08,,14,本院委員莊瑞雄等11人臨時提案，有鑑於我國正邁向非核家園，現今各核電廠均在計畫退役。為保障我國國土環境安全，退役計畫中均有將核電廠附近環境土壤、氣象、噪音等等自然物質做一測量監測，但在計測計畫中卻獨漏檢測附近居民之輻射量。根據衛生福利部公告之蘭嶼鄉相關的衛生統計資料，如死因統計、癌症登記統計等資訊；初步完成蘭嶼人口學結構以及白血病、甲狀腺癌等四個與輻射高度相關的癌症發生率，均明顯高於其他縣市。衛福部報告中並指出，核廢料所產生放射性物質時，其釋放的方式以及排出的方式，會直接影響到環境，然後在環境不斷的循環中間接傷害到人體，造成人體在健康方面出現一些特有的疾病或是死亡。因此應成立專案計畫，深入觀察放射性物質是否洩漏在蘭嶼附近之任何區域內，使得當地居民間接攝取到這些物質後，於自身累積過量的劑量值，而導致的一些病變或死亡。且由於輻射對健康的影響可能具有遺傳效應，加上輻射的遺傳效應僅發生於具有生育能力的生物或其後代，有鑑於維護我國國民健康及我國生育力，故要求行政院、經濟部應責同相關部會，提出核電廠附近居民長期健康與安全評估及健康流行病學之檢測，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/10-1060425/0903101060425_016.pdf,0903,
09,03,08,,15,本院委員林德福等19人臨時提案，有鑑於新北市約有398萬人，人口數居冠於全國各行政區，為了促進人流與物流之便利，紓解都會區交通擁擠問題，應持續擴大新北市軌道運輸服務密度。為響應行政院「前瞻基礎建設計畫」政策，新北市政府共提出「萬大─中和─樹林線第二期工程計畫」、「環狀線北環段及南環段」……等8項軌道運輸興建計畫，正是因應未來三十年臺灣經濟發展需求。本席懇請行政院應重新考量北北基桃生活圈概念，待未來建設完成後，將可服務北北基桃約900萬民眾，放下黨派之分，用相同審查標準看待各地方政府所呈報之計畫，以發揮百姓最大福祉綜效為優先，將新北市所提出8項軌道運輸建設納入「前瞻基礎建設計畫」當中。若「特別預算」已無空間，則應從107年起自中央政府一般公務預算中逐年編列，以加速新北市8項軌道運輸興建計畫之推動，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/08-1060411/0903081060411_015.pdf,0903,
09,03,09,,1,本院委員孔文吉等12人臨時提案，鑑於「前瞻基礎建設計畫」是國家整體基礎建設的發展規劃，規劃需求應本於國家整體性做通盤性的考量。惟依目前行政院研擬的「前瞻基礎建設計畫」只見其重視都會區基礎交通、綠能、水環境等建設，顯然嚴重的輕視原住民族鄉鎮的農路、產業道路、橋梁、堤防、水電等多項整建權益，導致原住民族長期以來企盼政府解決之原鄉重大基礎建設問題繼續懸宕未決。本席建請行政院應將「原住民地區建設及發展」納入前瞻基礎建設計畫中並編列相關預算，以保障原住民族生命財產安全，促進原住民族生存發展，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/09-1060418/0903091060418_001.pdf,0903,
09,03,09,,2,本院委員廖國棟等11人臨時提案，鑒於農業缺工嚴重，中央政府補助地方政府成立「農事服務團」應急，但對聘用「農務人員」的設限須為失業者，實際運作結果，對改善缺工效果有限。爰此，要求行政院應召開跨部會溝通，研議農務人員應召募在地或鄰近鄉鎮的新農村勞動力，包括婦女、新住民、原住民等，只要有意願投入農業，接受基礎的農事技能訓練後，即可上工，除提供當地居民工作機會外，也才能紓解農村缺工的情形，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_001.pdf,0903,
09,03,09,,3,本院委員曾銘宗等19人臨時提案，鑒於近年我國走私魚貨的問題相當嚴重，建請行政院組成專案小組，並提出強化查緝走私魚貨相關辦法，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/10-1060425/0903101060425_001.pdf,0903,
09,03,09,,4,本院委員林德福、江啟臣等23人臨時提案，有鑑於「忠烈祠祀辦法」近十八年未修訂，過往時常發生忠烈殉職官兵、警消人員或從事於公務之人員，因公殉職，卻屢屢遭到刁難不符合冒險犯難精神，無法入祀紀念，造成社會輿論反彈，地方首長與民意代表多有呼籲，政府應考量時空背景不同，應改以「為民犧牲奉獻」為考量，本席爰提案要求行政院應跨部會整合內政部與國防部等相關單位意見，並於二個月內完成檢討修訂「忠烈祠祀辦法」，以表彰盡忠職守、為民犧牲奉獻之忠烈殉職官兵、警消人員或從事於公務之人員，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/09-1060418/0903091060418_004.pdf,0903,
09,03,09,,5,本院委員江啟臣等18人臨時提案，有鑑於去年度實施之農業保險試辦計畫出現諸多關於中央農委會與地方政府之協調、補助與理賠之行政流程等有待檢討的缺失，若不及時檢討，將顯著降低後續農民自願納保意願與擴大試辦的成效。由於農委會遲至本年底才規劃進行試辦計畫之檢討，恐重蹈覆轍也緩不濟急，爰此，要求行政院應於一個月內提出去年度農業保險試辦計畫之檢討報告，並提出因應改正之具體作為，以提高農民納保之意願，並有利本年度擴大試辦計畫，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/09-1060418/0903091060418_005.pdf,0903,
