term,sessionPeriod,sessionTimes,meetingTimes,agendaNo,billName,docUrl,selectTerm,
09,03,13,,10,本院委員簡東明等22人，鑑於目前政府雖有心推動原鄉地區重大建設，但相關部會除編列足額預算以外，應考量原鄉地區縣市政府及鄉公所負擔能力。以「原住民及花東離島地區殯葬設施改善計畫」、「台東縣蘭嶼鄉環島公路工程經費」兩項計畫為例：地方負擔動輒以千萬元起算，若超過時限地方未籌足自籌款，預算將遭註銷，損及政府照顧原鄉美意，因此爰提案要求行政院、主計總處等單位重視此問題，因地制宜降低原鄉自籌款數額，或直接改以「專案方式」協助。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/14-1060523/0903141060523_003.pdf,0903,
09,03,13,,11,本院委員鄭寶清等17人，鑒於我駐外館處與駐臺機構車輛牌照待遇不對等之情況，已嚴重影響國格。據查，我國提供外國駐臺機構車輛牌照「使」字車牌及「外」字車牌等外交禮遇之國家中，幾乎所有國家都同樣給予我國外交禮遇車牌之待遇，包括美國、加拿大、法國、荷蘭、韓國等，然而卻有少部分國家始終拒絕給予我國駐外館處外交禮遇車牌，包括澳洲、印度、日本、紐西蘭、泰國、蒙古、阿曼、德國、波蘭、西班牙、瑞典等11國，造成外交不對等之現象，若外交部未極力爭取並嚴正抗議，形同自我矮化，爰此，建請外交部明確要求上述11國平等對待我國，若無法達到平等之對待，應即撤銷其駐臺機構車輛之外交禮遇車牌待遇，方能符合對等原則，並彰顯我國之國格。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/14-1060523/0903141060523_015.pdf,0903,
09,03,13,,12,本院委員黃偉哲等11人臨時提案，有鑑於國內電動機車在電池、充電器與車身間的接頭未有統一規格，造成國內電動機車廠商各自採用不同規格的接頭，既不便設置共用的充電站，又不利使用者維修，導致市場難以發展，爰建請經濟部研擬電動機車電池接頭、充電器與車身間之規格標準化相關辦法，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/06-1061031/0904061061031_008.pdf,0903,
09,03,13,,13,本院委員江啟臣、顏寬恒等15人，有鑑於少子化問題日漸嚴重，為鼓勵國人願意生育，有能力養育，政府除提供育兒津貼外，必須要提出真正有效的輔助措施，由於目前公共托育機構仍不充足，許多父母為了找公共托育必須登記、排隊、抽籤，疲於奔命，工作與育兒之間難以兼顧，爰此，要求行政院應立即盤點全國幼兒托育資源，研議公托普及政策，提供平價、優質、普及且便利的公共托育機制，減輕現代父母的壓力與負擔。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/15-1060526/0903151060526_007.pdf,0903,
09,03,13,,14,本院委員林麗蟬等19人臨時提案，鑒於目前新住民二代人數已突破35萬人，然而目前教育部僅針對國中及國小階段之新住民二代進行數據蒐集及統計，使得相關行政單位與研究單位未能獲致新二代於完成國民義務教育後之追蹤統計，相關單位提出更適切之政策及研究更為困難，亦缺乏長期政策之規劃眼光與手段。鑒此，建請教育部將高中以上及學齡前之新住民二代納入統計資料中，以完善我國新住民相關統計，為我國培養優秀新住民二代提供最好的後援，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/01-1060926/0904011060926_005.pdf,0903,
09,03,13,,15,本院委員蔣乃辛等16人，有鑑於健保局改制為行政機關後，衛福部藉口無法源依據，不得設置附屬醫療機構，故有意裁撤原有聯合門診中心。然查，不僅在法律上並無任何規定行政機關不得設立醫療機構，而且實際上，衛福部乃行政機關，但仍設有26家部立醫院，各直轄市政府亦為行政機關，但均設有市立聯合醫院，榮總亦係由行政機關之行政院退除役官兵輔導委員會所設。可見，行政機關當然可以設置醫療院所，為維護台北市民的就醫權益，本席等要求行政院繼續設置信義聯合門診中心。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/15-1060526/0903151060526_010.pdf,0903,
09,03,13,,16,本院委員羅明才等11人臨時提案，鑒於蘇迪勒強颱自2015年8月重創新北市新店區、烏來區等地，其災害造成嚴重的人員傷亡與財產損失。然而，一年半過去了，新店區碧潭攔水壩至今尚未修復完成，如今梅雨季與颱風季節又即將到來。爰此，本席建請行政院盡速補助相關的重建經費，以期在汛期前完成修復，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/09-1061121/0904091061121_010.pdf,0903,
09,03,13,,17,本院委員李麗芬、呂孫綾等17人，鑒於依據衛生福利部中央健康保險署2012年至2016年18歲以下兒少各年齡層憂鬱症門診人數資料統計顯示，13至18歲就診人數每年平均數約5500人，顯見兒少於國高中職階段始受憂鬱症困擾，所帶來之各層面影響，已嚴重傷害兒少身心發展。爰此，建請行政院應建立兒少心理健康之預防與醫療措施，完備青少年友善心理健康諮詢環境，引導師生家長以正確心態面對青少年憂鬱症，並針對我國兒少心理健康定期進行研究，建置相關統計資料庫，以建立青少年憂鬱症防護網絡。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/15-1060526/0903151060526_011.pdf,0903,
09,03,13,,18,本院委員蔣萬安、陳怡潔等13人，鑑於外國白領專業人才來台屢遇法令障礙，例如：先前法國藍帶廚師僅能申請教授法語，無法教授廚藝，以及近日國內劇團邀請外國編導來台，卻受法令500萬元資本額限制阻擋等，顯示我國外國白領專業人才來台法規僵化。目前外籍專業人才來台申請程序由勞動部負責，惟隨我國公私部門國際交流日漸密切，外籍人才來台樣態多元，爭議案件漸多。目前政府雖已擬定吸引、鬆綁外籍人才之相關政策、法規，然外籍人才來台之許可審查制度仍存有許多不合時宜之處。爰要求行政院應就現行就業服務法第四十六條各款工作資格及審查標準爭議案件進行全盤檢討，並研擬制度改善政策，以促進國際交流、推動國內外人才流動。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/13-1060516/0903131060516_018.pdf,0903,
09,03,13,,19,本院委員高潞．以用．巴魕刺Kawlo．Iyun．Pacidal等13人，有鑒於現行「原住民族語扎根計畫」，其收托幼兒年齡以1足歲至5歲為限。查原住民族委員會認為該年齡限制係因為0歲至1歲之兒童無法與保母有效互動。惟研究顯示，幼兒之語言學習特別是聽力部分於0歲即開始，原住民族委員會忽略聽力學習之效果，恐使原住民嬰幼兒喪失語言黃金發展期之學習機會。爰此，建請原住民族委員會，將「原住民族語扎根計畫」收托幼兒年齡修正為0至5歲。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/13-1060516/0903131060516_019.pdf,0903,
09,03,14,,1,本院委員李彥秀等14人臨時提案，鑒於我國學幼童齲齒狀況嚴重，然據實證醫學研究指出，牙齒塗氟得有效降低兒童齲齒率，而如何提高塗氟利用率，積極推廣社區巡迴塗氟服務，使牙醫師至幼托園所為幼童施作塗氟，同時落實衛生教育，乃為一有效之執行策略。詎衛生福利部卻漸縮減社區巡迴塗氟服務，忽視幼童因師長帶領及同伴學習效應，誠有助於提高塗氟利用率。爰建請衛生福利部於一個月內研議將社區巡迴塗氟服務擴及全國，俾利緩減幼童齲齒問題，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/02-1061003/0904021061003_003.pdf,0903,
09,03,14,,2,本院委員廖國棟等11人臨時提案，鑒於農業缺工嚴重，中央政府補助地方政府成立「農事服務團」應急，但對聘用「農務人員」的設限須為失業者，實際運作結果，對改善缺工效果有限。爰此，要求行政院應召開跨部會溝通，研議農務人員應召募在地或鄰近鄉鎮的新農村勞動力，包括婦女、新住民、原住民等，只要有意願投入農業，接受基礎的農事技能訓練後，即可上工，除提供當地居民工作機會外，也才能紓解農村缺工的情形，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_001.pdf,0903,
09,03,14,,3,本院委員簡東明等22人，鑑於目前政府雖有心推動原鄉地區重大建設，但相關部會除編列足額預算以外，應考量原鄉地區縣市政府及鄉公所負擔能力。以「原住民及花東離島地區殯葬設施改善計畫」、「台東縣蘭嶼鄉環島公路工程經費」兩項計畫為例：地方負擔動輒以千萬元起算，若超過時限地方未籌足自籌款，預算將遭註銷，損及政府照顧原鄉美意，因此爰提案要求行政院、主計總處等單位重視此問題，因地制宜降低原鄉自籌款數額，或直接改以「專案方式」協助。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/14-1060523/0903141060523_003.pdf,0903,
09,03,14,,4,本院委員張麗善等14人，有鑑於戴奧辛毒蛋事件雖然已經被農委會定調為個案，但坊間用蛋量銳減，消費者信心未能恢復，火鍋的附加雞蛋取消、商店買不到雞蛋，雞蛋銷量狂跌二成，產地價也從事件發生前的每台斤新台幣廿八‧五元，跌到每台斤廿二‧五元，跌幅二成一，市場上跌幅高達六元，創下史上單週跌幅新高，中華民國養雞協會更聲稱要申請國賠，顯示全國蛋雞場都蒙受重大損失。毒蛋事件中之戴奧辛成分究竟來自環境、水源或土壤等管道尚不明，應避免飼料汙染引爆全面性食安危機，未來對於全國養蛋場、售蛋業者之權益保障以及消費者用蛋信心恢復都還有一段路要走，爰建請行政院責成相關單位應全力輔導蛋農及養雞業者並加強推廣蛋類食品，更就全國蛋場以及牧場進行初步盤點，釐清飼料來源、飼養方式以及管理是否符合標準，以確保消費者以及農民權益。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/15-1060526/0903151060526_005.pdf,0903,
09,03,14,,5,本院委員孔文吉等21人，鑑於今（106）年八田與一銅像遭破壞後，蔣介石銅像亦遭人噴漆、破壞及洩恨，可見目前統獨人士的對立越來越激烈，無助於台灣社會的和諧與團結。惟原住民族在台灣社會常常扮演著「少數對多數的包容、被害人對加害人的寬恕」的角色，而對於蔣介石的「功」與「過」大都採取肯認與寬容的態度。故本席建請原住民族委員會調查目前位於原住民地區的蔣介石銅像數量及其設置地點，並規劃於原住民地區設立蔣介石銅像園區的可行性，以減少統獨人士之間的激烈對立，並促進台灣社會與族群間的團結與和諧。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/14-1060523/0903141060523_005.pdf,0903,
09,03,14,,6,本院委員吳志揚、徐榛蔚、黃昭順、蔣萬安等11人臨時提案，有鑑於特殊教育法第18條已明定特殊教育與相關服務措施提供與設施設置，以確保身心障礙者受教之權利。惟國內高級中等學校中仍有部分並未依法設立適當之無障礙設施，據統計截至105年8月底，171所國立高級中等學校中應設置無障礙設施而未設置者尚有105所，所需設置無障礙設施計有1939項，明顯未顧及身障者之受教權，亟需進行督導並要求改善，故此建請政府相關單位，針對公私立高級中等學校進行校園無障礙設施總體檢，並限期提出改善方案，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/04-1061017/0904041061017_003.pdf,0903,
09,03,14,,7,本院委員林麗蟬等19人臨時提案，鑒於目前新住民二代人數已突破35萬人，然而目前教育部僅針對國中及國小階段之新住民二代進行數據蒐集及統計，使得相關行政單位與研究單位未能獲致新二代於完成國民義務教育後之追蹤統計，相關單位提出更適切之政策及研究更為困難，亦缺乏長期政策之規劃眼光與手段。鑒此，建請教育部將高中以上及學齡前之新住民二代納入統計資料中，以完善我國新住民相關統計，為我國培養優秀新住民二代提供最好的後援，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/01-1060926/0904011060926_005.pdf,0903,
09,03,14,,8,本院委員蔣乃辛等16人，有鑑於健保局改制為行政機關後，衛福部藉口無法源依據，不得設置附屬醫療機構，故有意裁撤原有聯合門診中心。然查，不僅在法律上並無任何規定行政機關不得設立醫療機構，而且實際上，衛福部乃行政機關，但仍設有26家部立醫院，各直轄市政府亦為行政機關，但均設有市立聯合醫院，榮總亦係由行政機關之行政院退除役官兵輔導委員會所設。可見，行政機關當然可以設置醫療院所，為維護台北市民的就醫權益，本席等要求行政院繼續設置信義聯合門診中心。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/15-1060526/0903151060526_010.pdf,0903,
09,03,14,,9,本院委員賴士葆等13人臨時提案，查政府擬舉債8900億元以進行前瞻基礎建設，其中一半的經費四千多億元投資在軌道建設上；而目前所有之軌道建設，不論是高鐵、鐵道、捷運、輕軌等，皆以電力維持全時運行，所增之額外電力需求不少。在目前政府嘗試推動綠能，封存核電，欲打造無核家園，而全台電力供應極度吃緊的狀況下，此額外電力需求從何而來？而前瞻基礎建設中之綠能建設僅兩百多億元（243.15億元），但迄今台灣空污情形持續嚴重，如何帶給民眾乾淨的生活環境？又滿足軌道建設所需！為保障民眾健康，維護空氣品質，爰提案要求行政院前瞻基礎建設中之綠能建設，必須產出足夠之乾淨能源，供應全數軌道建設未來運轉之動力所需，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_008.pdf,0903,
09,03,14,,10,本院委員邱志偉等11人，為因應我國當前所面臨少子化而造成人口結構嚴重失衡之國安危機，且全台灣三百多個鄉鎮中竟然還有7成以上的鄉鎮地區沒有婦產科醫師，基層婦女民眾找不到產科醫師產檢及接生等醫療照護，嚴重威脅基層地區婦幼民眾健康權益！故為具體有效解決在全民健保體制下確保婦產科醫師與基層民眾之權益並落實產科醫療整合轉診政策，建請衛生福利部應提出檢討改善計畫，須以民國101年度健保生產項目醫療費用總支出額度，作為「全民健保婦女生育醫療整合照護論人支付制度試辦計畫」中生產項目年度給付之固定（虛擬）基期，而試辦實施之時程至少須3年以上；且至少須於南部高屏及宜蘭花東婦產科醫療資源嚴重缺乏地區優先辦理。使該試辦計畫能具體執行以落實全民健保分級醫療及推行政府鼓勵生育政策之前端醫療完整照護並且可減輕婦女生育之經濟負擔，得保障基層婦女民眾之健康權利，提升婦女生育之友善環境。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/14-1060523/0903141060523_010.pdf,0903,
09,03,14,,11,本院委員盧秀燕等11人臨時提案，有鑑於校園營養午餐開辦的初衷，是「幫助無法為孩子送餐的雙薪家庭，讓他們的孩子也可以吃到剛出爐的美味營養餐點。」農委會在106年3月底宣布，於該年9月起，學校午餐食材必須全面使用國產食材，且必須符合四章一Q規範。如今事隔不到兩個禮拜政策再度髮夾彎，從「強制」變「鼓勵」，使得目前尚有多個縣市未表態加入試辦。爰此，本席要求行政院將全國各縣市政府納入四章一Q政策，以維護孩子們「美味、安全、營養」的基本人權，同時啟動改善營養午餐品質，又可挽救農村經濟危機，提昇糧食自給率，並拯救台灣生態環境，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/06-1061031/0904061061031_002.pdf,0903,
09,03,14,,12,本院委員黃偉哲等11人臨時提案，有鑑於國內電動機車在電池、充電器與車身間的接頭未有統一規格，造成國內電動機車廠商各自採用不同規格的接頭，既不便設置共用的充電站，又不利使用者維修，導致市場難以發展，爰建請經濟部研擬電動機車電池接頭、充電器與車身間之規格標準化相關辦法，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/06-1061031/0904061061031_008.pdf,0903,
09,03,14,,13,本院委員顏寬恒等17人臨時提案，有鑑於主管機關金融監督管理委員會，雖於民國103年5月1日修正「住院醫療費用保險單示範條款」中之「住院」規定，由保險公司自行決定是否將「日間住院」列為除外不保事項，以解決日間住/留院爭議。但對於舊式醫療險保戶言，爭議卻仍然存在，衍生諸多爭訟事件，引發民怨。爰建請金管會就理賠案件中，最容易發生爭議的「住院定義」與「住院必要性」，依最高法院105年度台上字第273號判決見解，明確定義「住院」，並且清查市面保單條款中的「住院」名詞定義，以免新舊保單定義混淆不清，造成實務認定困難，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/14-1061226/0904141061226_011.pdf,0903,
09,03,14,,14,本院委員周春米、呂孫綾、邱泰源、Kolas Yotaka等22人，鑑於偏鄉醫療資源嚴重缺乏，醫療資源比過低，致偏鄉地區當地居民之健康保障極為不足，對同樣按法規繳納稅金、健康保險費用之偏鄉居民極為不公。爰要求行政院除應立即投入資源，補足偏鄉地區長期欠缺之醫療設備，改善其醫療環境，並妥善規劃長期之醫療政策，以均衡城鄉差距，落實醫療平權、保障偏鄉居民健康權益。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/14-1060523/0903141060523_014.pdf,0903,
09,03,14,,15,本院委員鄭寶清等17人，鑒於我駐外館處與駐臺機構車輛牌照待遇不對等之情況，已嚴重影響國格。據查，我國提供外國駐臺機構車輛牌照「使」字車牌及「外」字車牌等外交禮遇之國家中，幾乎所有國家都同樣給予我國外交禮遇車牌之待遇，包括美國、加拿大、法國、荷蘭、韓國等，然而卻有少部分國家始終拒絕給予我國駐外館處外交禮遇車牌，包括澳洲、印度、日本、紐西蘭、泰國、蒙古、阿曼、德國、波蘭、西班牙、瑞典等11國，造成外交不對等之現象，若外交部未極力爭取並嚴正抗議，形同自我矮化，爰此，建請外交部明確要求上述11國平等對待我國，若無法達到平等之對待，應即撤銷其駐臺機構車輛之外交禮遇車牌待遇，方能符合對等原則，並彰顯我國之國格。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/14-1060523/0903141060523_015.pdf,0903,
09,03,14,,16,本院委員李麗芬、呂孫綾等17人，鑒於依據衛生福利部中央健康保險署2012年至2016年18歲以下兒少各年齡層憂鬱症門診人數資料統計顯示，13至18歲就診人數每年平均數約5500人，顯見兒少於國高中職階段始受憂鬱症困擾，所帶來之各層面影響，已嚴重傷害兒少身心發展。爰此，建請行政院應建立兒少心理健康之預防與醫療措施，完備青少年友善心理健康諮詢環境，引導師生家長以正確心態面對青少年憂鬱症，並針對我國兒少心理健康定期進行研究，建置相關統計資料庫，以建立青少年憂鬱症防護網絡。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/15-1060526/0903151060526_011.pdf,0903,
09,03,14,,17,本院委員莊瑞雄等16人，有鑑於恆春醫療資源嚴重不足，高雄醫學大學調查指出恆春地區每位西醫服務人數和全國平均值差距近3倍，急重症醫療資源更遠低於全國平均值，在地人赴外地就醫比例過高，顯示恆春半島醫療資源城鄉差距相當嚴重。目前恆春地區共有三間中小型醫院，總共158床急診病床，看起來病床數雖然足夠，但醫護人員卻嚴重不足。且此三間醫院雖有急診醫療，但若發生類似八仙塵爆大規模重大意外，傷患必須北送高雄，唯一一條救命之路卻長達120公里，而且前80公里為一般平面道路，只有最後40公里才是高速公路，對於與死神在搶時間的急診病人，無異是雪上加霜。為提升恆春半島的醫療品質，且讓當地居民也能享有完善的就醫環境及醫療照顧。建請行政院協調國防部、退輔會及衛福部，評估在恆春設立國軍恆春總醫院或高雄榮總恆春分院，讓醫療中心的資源也能進駐台灣最南端，不要讓恆春成為台灣醫療孤島。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/14-1060523/0903141060523_017.pdf,0903,
09,03,15,,1,本院委員廖國棟等11人臨時提案，鑒於農業缺工嚴重，中央政府補助地方政府成立「農事服務團」應急，但對聘用「農務人員」的設限須為失業者，實際運作結果，對改善缺工效果有限。爰此，要求行政院應召開跨部會溝通，研議農務人員應召募在地或鄰近鄉鎮的新農村勞動力，包括婦女、新住民、原住民等，只要有意願投入農業，接受基礎的農事技能訓練後，即可上工，除提供當地居民工作機會外，也才能紓解農村缺工的情形，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_001.pdf,0903,
09,03,15,,2,本院委員李彥秀等14人臨時提案，鑒於我國學幼童齲齒狀況嚴重，然據實證醫學研究指出，牙齒塗氟得有效降低兒童齲齒率，而如何提高塗氟利用率，積極推廣社區巡迴塗氟服務，使牙醫師至幼托園所為幼童施作塗氟，同時落實衛生教育，乃為一有效之執行策略。詎衛生福利部卻漸縮減社區巡迴塗氟服務，忽視幼童因師長帶領及同伴學習效應，誠有助於提高塗氟利用率。爰建請衛生福利部於一個月內研議將社區巡迴塗氟服務擴及全國，俾利緩減幼童齲齒問題，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/02-1061003/0904021061003_003.pdf,0903,
09,03,15,,3,本院委員林德福等16人，有鑑於太極拳是適合全民從事的養身運動，許多熱心的太極拳教練在全國各鄰里間義務教學，推廣太極拳，讓有興趣的民眾可以參與學習。本席認為健康是人生最大的財富，而運動能讓人更健康，只要經常保持良好運動習慣，不但能紓解壓力，更能遠離疾病。可見義務教學教練除了對「推廣全民運動」有幫助外，更間接有助於減少健保與長照支出。爰提案建請教育部體育署頒發獎狀，以鼓勵義務教學教練推廣全民運動（例如：太極拳）。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/12-1061212/0904121061212_005.pdf,0903,
09,03,15,,4,本院委員林麗蟬等19人臨時提案，鑒於目前新住民二代人數已突破35萬人，然而目前教育部僅針對國中及國小階段之新住民二代進行數據蒐集及統計，使得相關行政單位與研究單位未能獲致新二代於完成國民義務教育後之追蹤統計，相關單位提出更適切之政策及研究更為困難，亦缺乏長期政策之規劃眼光與手段。鑒此，建請教育部將高中以上及學齡前之新住民二代納入統計資料中，以完善我國新住民相關統計，為我國培養優秀新住民二代提供最好的後援，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/01-1060926/0904011060926_005.pdf,0903,
09,03,15,,5,本院委員張麗善等14人，有鑑於戴奧辛毒蛋事件雖然已經被農委會定調為個案，但坊間用蛋量銳減，消費者信心未能恢復，火鍋的附加雞蛋取消、商店買不到雞蛋，雞蛋銷量狂跌二成，產地價也從事件發生前的每台斤新台幣廿八‧五元，跌到每台斤廿二‧五元，跌幅二成一，市場上跌幅高達六元，創下史上單週跌幅新高，中華民國養雞協會更聲稱要申請國賠，顯示全國蛋雞場都蒙受重大損失。毒蛋事件中之戴奧辛成分究竟來自環境、水源或土壤等管道尚不明，應避免飼料汙染引爆全面性食安危機，未來對於全國養蛋場、售蛋業者之權益保障以及消費者用蛋信心恢復都還有一段路要走，爰建請行政院責成相關單位應全力輔導蛋農及養雞業者並加強推廣蛋類食品，更就全國蛋場以及牧場進行初步盤點，釐清飼料來源、飼養方式以及管理是否符合標準，以確保消費者以及農民權益。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/15-1060526/0903151060526_005.pdf,0903,
09,03,15,,6,本院委員羅明才等11人臨時提案，鑒於蘇迪勒強颱自2015年8月重創新北市新店區、烏來區等地，其災害造成嚴重的人員傷亡與財產損失。然而，一年半過去了，新店區碧潭攔水壩至今尚未修復完成，如今梅雨季與颱風季節又即將到來。爰此，本席建請行政院盡速補助相關的重建經費，以期在汛期前完成修復，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/09-1061121/0904091061121_010.pdf,0903,
09,03,15,,7,本院委員江啟臣、顏寬恒等15人，有鑑於少子化問題日漸嚴重，為鼓勵國人願意生育，有能力養育，政府除提供育兒津貼外，必須要提出真正有效的輔助措施，由於目前公共托育機構仍不充足，許多父母為了找公共托育必須登記、排隊、抽籤，疲於奔命，工作與育兒之間難以兼顧，爰此，要求行政院應立即盤點全國幼兒托育資源，研議公托普及政策，提供平價、優質、普及且便利的公共托育機制，減輕現代父母的壓力與負擔。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/15-1060526/0903151060526_007.pdf,0903,
09,03,15,,8,本院委員吳志揚、徐榛蔚、黃昭順、蔣萬安等11人臨時提案，有鑑於特殊教育法第18條已明定特殊教育與相關服務措施提供與設施設置，以確保身心障礙者受教之權利。惟國內高級中等學校中仍有部分並未依法設立適當之無障礙設施，據統計截至105年8月底，171所國立高級中等學校中應設置無障礙設施而未設置者尚有105所，所需設置無障礙設施計有1939項，明顯未顧及身障者之受教權，亟需進行督導並要求改善，故此建請政府相關單位，針對公私立高級中等學校進行校園無障礙設施總體檢，並限期提出改善方案，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/04-1061017/0904041061017_003.pdf,0903,
09,03,15,,9,本院委員賴士葆等13人臨時提案，查政府擬舉債8900億元以進行前瞻基礎建設，其中一半的經費四千多億元投資在軌道建設上；而目前所有之軌道建設，不論是高鐵、鐵道、捷運、輕軌等，皆以電力維持全時運行，所增之額外電力需求不少。在目前政府嘗試推動綠能，封存核電，欲打造無核家園，而全台電力供應極度吃緊的狀況下，此額外電力需求從何而來？而前瞻基礎建設中之綠能建設僅兩百多億元（243.15億元），但迄今台灣空污情形持續嚴重，如何帶給民眾乾淨的生活環境？又滿足軌道建設所需！為保障民眾健康，維護空氣品質，爰提案要求行政院前瞻基礎建設中之綠能建設，必須產出足夠之乾淨能源，供應全數軌道建設未來運轉之動力所需，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/04/07-1061107/0904071061107_008.pdf,0903,
09,03,15,,10,本院委員蔣乃辛等16人，有鑑於健保局改制為行政機關後，衛福部藉口無法源依據，不得設置附屬醫療機構，故有意裁撤原有聯合門診中心。然查，不僅在法律上並無任何規定行政機關不得設立醫療機構，而且實際上，衛福部乃行政機關，但仍設有26家部立醫院，各直轄市政府亦為行政機關，但均設有市立聯合醫院，榮總亦係由行政機關之行政院退除役官兵輔導委員會所設。可見，行政機關當然可以設置醫療院所，為維護台北市民的就醫權益，本席等要求行政院繼續設置信義聯合門診中心。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/15-1060526/0903151060526_010.pdf,0903,
09,03,15,,11,本院委員李麗芬、呂孫綾等17人，鑒於依據衛生福利部中央健康保險署2012年至2016年18歲以下兒少各年齡層憂鬱症門診人數資料統計顯示，13至18歲就診人數每年平均數約5500人，顯見兒少於國高中職階段始受憂鬱症困擾，所帶來之各層面影響，已嚴重傷害兒少身心發展。爰此，建請行政院應建立兒少心理健康之預防與醫療措施，完備青少年友善心理健康諮詢環境，引導師生家長以正確心態面對青少年憂鬱症，並針對我國兒少心理健康定期進行研究，建置相關統計資料庫，以建立青少年憂鬱症防護網絡。是否有當？請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/03/15-1060526/0903151060526_011.pdf,0903,
